ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Володимир Ігоріш,True,117,180,120,136.8
Лідія Людмилиш,False,183,103,109,136.79999999999998
Вікторія Людмилиш,False,143,159,106,136.7
Михайло Алібіба,False,146,106,155,136.7
Іван Товтиш,False,182,101,112,136.7
Петро Алібіба,True,140,162,107,136.7
Петро Тетяниш,False,140,129,140,136.7
Ольга Романіш,False,148,142,116,136.60000000000002
Артем Сергіїш,False,100,161,161,136.6
Андрій Олениш,True,103,160,158,136.6
Олена Олексіїш,True,108,161,150,136.5
Богдан Сергіїш,True,108,142,169,136.5
Ганна Іваниш,True,110,138,170,136.4
Марія Катериниш,False,181,102,111,136.3
Дмитро Іваниш,True,153,116,134,136.2
Ольга Лідіїш,False,161,114,125,136.1
Олена Романіш,True,112,118,186,136.0
Олександр Катериниш,True,151,108,144,136.0
Анастасія Богданіш,False,162,129,108,135.9
Тарас Володимириш,False,150,108,145,135.9
Володимир Володимириш,True,105,164,149,135.89999999999998
Анастасія Ковтун,False,173,117,105,135.8
Богдан Неборачко,False,109,161,146,135.7
Лідія Сергіїш,False,121,115,176,135.7
Олексій Олегіш,True,159,135,105,135.6
Юлія Максиміш,True,135,109,163,135.6
Ігор Романіш,True,152,128,121,135.5
Юлія Петріш,False,179,106,107,135.5
Іван Богданіш,True,142,132,130,135.4
Богдан Ігоріш,True,130,153,125,135.4
Володимир Максиміш,False,124,138,148,135.4
Катерина Оксаниш,False,103,199,115,135.4
Марта Олениш,False,108,174,133,135.3
Ілля Вікторіш,False,114,104,195,135.3
Юлія Олексіїш,True,126,105,178,135.3
Людмила Максиміш,False,104,200,112,135.2
Ігор Михайлиш,False,103,187,126,135.10000000000002
Олександр Оксаниш,False,139,145,120,135.1
Андрій Неборачко,True,157,116,125,135.1
Богдан Іриниш,False,130,153,124,135.1
Максим Анниш,False,103,189,124,135.1
Іванна Вікторіш,True,159,111,127,135.0
Анатолій Богданіш,True,135,134,136,135.0
Ілля Алібіба,True,155,141,102,134.9
Софія Олегіш,True,110,200,103,134.9
Дмитро Сергіїш,True,155,113,130,134.9
Марія Олениш,False,167,118,109,134.89999999999998
Ігор Товтиш,True,106,141,167,134.8
Максим Петріш,False,118,172,120,134.8
Ярослав Сергіїш,True,141,115,146,134.7
Марія Наталіїш,True,102,138,175,134.7
Богдан Петріш,False,116,130,164,134.6
Ілля Артеміш,False,103,135,176,134.5
Людмила Іваниш,True,136,120,147,134.5
Богдан Людмилиш,True,109,172,131,134.5
Ігор Вікторіш,False,114,179,117,134.4
Оксана Софіїш,True,120,115,173,134.4
Наталія Маріїш,False,149,127,122,134.3
Роман Лідіїш,True,143,147,110,134.3
Оксана Михайлиш,False,122,153,132,134.3
Ілля Товтиш,True,167,116,109,134.29999999999998
Юлія Оксаниш,True,106,118,188,134.20000000000002
Анна Алібіба,True,106,149,157,134.2
Сергій Дмитришенко,False,145,133,121,134.2
Людмила Софіїш,True,105,159,148,134.1
Ярослава Петріш,True,108,145,158,134.1
Оксана Тарасіш,True,108,169,134,134.1
Ольга Олександріш,False,120,119,168,134.1
Лідія Ніниш,False,111,142,157,134.1
Анастасія Ярославиш,False,161,125,107,134.0
Лідія Ганниш,True,101,136,176,134.0
Ірина Ніниш,True,139,131,130,133.9
Ганна Максиміш,True,139,106,155,133.9
Марта Ігоріш,False,154,122,119,133.9
Володимир Лідіїш,True,136,117,148,133.9
Дмитро Оксаниш,True,121,179,106,133.89999999999998
Анастасія Алібіба,False,127,131,146,133.89999999999998
Роман Алібіба,True,105,153,153,133.8
Володимир Тетяниш,True,128,147,128,133.70000000000002
Лідія Андріїш,False,109,121,179,133.6
Максим Ярославиш,False,163,102,126,133.6
Софія Іванниш,True,124,123,157,133.6
Сергій Товтиш,False,120,160,125,133.5
Ярослава Наталіїш,True,108,181,120,133.5
Софія Тарасіш,True,146,113,137,133.4
Оксана Дмитришенко,True,163,117,110,133.3
Роман Катериниш,True,105,154,150,133.2
Роман Максиміш,True,122,108,173,133.1
Максим Михайлиш,True,110,109,188,133.1
Іванна Товтиш,False,130,132,138,133.0
Павло Іванниш,True,175,108,102,133.0
Людмила Алібіба,False,124,136,142,133.0
Павло Олександріш,False,105,174,129,132.89999999999998
Олег Товтиш,True,105,197,106,132.89999999999998
Олександр Тарасіш,True,131,136,132,132.8
Марія Ярославиш,False,143,127,125,132.8
Віктор Іриниш,False,119,119,165,132.8
Ілля Ярославіш,True,124,100,177,132.7
Оксана Ярославиш,True,127,109,164,132.7
Роман Ковтун,True,156,108,126,132.60000000000002
Оксана Товтиш,False,144,116,134,132.6
Олег Ігоріш,False,108,158,140,132.6
Анастасія Анатоліїш,False,153,118,120,132.6
Анна Ярославиш,False,104,168,135,132.5
Марта Ярославіш,True,116,120,167,132.5
Лідія Наталіїш,False,132,108,157,132.3
Олександр Ярославіш,False,114,152,137,132.3
Павло Товтиш,False,122,166,112,132.2
Павло Ярославіш,False,158,104,126,132.2
Іванна Лідіїш,True,163,121,102,132.1
Анатолій Катериниш,True,106,182,117,132.1
Тарас Лідіїш,True,100,138,169,132.1
Ніна Дмитріш,True,108,176,120,132.0
Ірина Анатоліїш,False,170,113,100,131.9
Людмила Лідіїш,False,134,110,151,131.89999999999998
Сергій Сергіїш,True,126,161,110,131.7
Віктор Ярославиш,False,165,110,109,131.7
Артем Іваниш,False,117,177,106,131.7
Марта Олегіш,True,105,109,190,131.7
Михайло Олегіш,True,117,103,180,131.7
Анастасія Вікторіш,False,131,158,106,131.60000000000002
Катерина Олексіїш,True,131,153,111,131.60000000000002
Дмитро Богданіш,True,107,165,131,131.60000000000002
Анатолій Товтиш,False,151,137,100,131.5
Анна Володимириш,False,121,173,104,131.5
Іван Маріїш,True,123,107,167,131.4
Ігор Ганниш,True,138,115,139,131.4
Анатолій Олегіш,True,129,112,154,131.4
Катерина Ігоріш,True,164,118,101,131.3
Анатолій Тарасіш,False,143,116,131,131.3
Людмила Тарасіш,True,149,131,108,131.3
Ярослава Ярославіш,True,104,184,115,131.3
Тарас Ярославиш,False,103,177,123,131.20000000000002
Марта Андріїш,True,106,117,179,131.2
Петро Маріїш,False,145,106,138,131.2
Марія Загвойко,False,142,129,119,131.2
Наталія Іриниш,True,156,123,106,131.10000000000002
Марта Анниш,True,119,148,130,131.0
Артем Петріш,True,107,127,167,131.0
Іван Ігоріш,False,134,119,139,131.0
Богдан Ганниш,False,175,100,103,130.9
Ольга Іриниш,True,139,124,127,130.9
Лідія Іваниш,True,138,134,118,130.8
Анастасія Дмитришенко,False,108,176,116,130.8
Марта Неборачко,True,111,184,104,130.79999999999998
Олександр Петріш,True,107,186,107,130.7
Лідія Дмитріш,False,155,123,106,130.7
Богдан Артеміш,True,112,125,161,130.60000000000002
Олена Дмитріш,False,124,160,110,130.6
Олексій Ярославіш,False,160,110,112,130.6
Ігор Іваниш,True,112,112,174,130.6
Дмитро Максиміш,False,118,163,115,130.6
Ольга Неборачко,False,135,137,118,130.5
Андрій Алібіба,True,102,142,157,130.5
Ніна Іриниш,True,129,141,122,130.5
Анастасія Іванниш,False,111,113,174,130.5
Софія Анниш,True,126,159,108,130.5
Іванна Ковтун,True,159,113,110,130.5
Оксана Загвойко,True,125,102,166,130.39999999999998
Марта Маріїш,False,106,167,126,130.3
Марія Богданіш,False,114,109,173,130.2
Юлія Михайлиш,True,105,145,149,130.2
Людмила Ганниш,True,119,107,168,130.1
Іван Іванниш,True,104,164,131,130.1
Володимир Анатоліїш,False,115,105,175,130.0
Ольга Іванниш,True,100,130,170,130.0
Іванна Ігоріш,False,156,107,118,129.9
Олексій Максиміш,False,156,112,113,129.9
Лідія Алібіба,False,113,161,121,129.8
Роман Іриниш,True,106,128,163,129.70000000000002
Олександр Ігоріш,True,123,148,120,129.6
Софія Ганниш,True,105,113,179,129.6
Лідія Ярославіш,False,128,128,133,129.5
Ілля Олексіїш,True,101,186,111,129.5
Вікторія Артеміш,False,136,119,131,129.39999999999998
Іван Людмилиш,True,101,149,147,129.2
Юлія Ілляш,True,119,144,128,129.2
Ганна Вікторіїш,True,140,118,126,129.2
Софія Ярославиш,False,106,134,155,129.1
Олексій Вікторіш,True,120,128,142,129.0
Тетяна Ярославиш,False,149,118,113,128.9
Катерина Неборачко,True,134,137,114,128.9
Анна Богданіш,True,113,133,146,128.89999999999998
Ольга Катериниш,False,109,103,181,128.8
Володимир Богданіш,True,100,100,196,128.8
Анастасія Вікторіїш,False,105,189,100,128.7
Богдан Загвойко,False,158,104,114,128.6
Віктор Олексіїш,True,148,123,108,128.5
Сергій Олениш,True,117,110,162,128.4
Олег Неборачко,False,125,129,132,128.29999999999998
Ірина Володимириш,False,136,119,127,128.2
Ярослава Анниш,False,118,114,156,128.2
Тетяна Ніниш,True,129,107,148,128.1
Максим Маріїш,True,117,164,107,128.1
Ірина Загвойко,False,106,120,165,127.9
Віктор Дмитришенко,False,127,155,102,127.9
Марія Іриниш,False,127,147,110,127.9
Ніна Максиміш,True,157,106,111,127.9
Олена Максиміш,False,141,100,138,127.8
Роман Ганниш,True,144,130,104,127.8
Павло Михайлиш,True,117,166,104,127.8
Ольга Вікторіш,True,100,162,130,127.6
Ганна Тарасіш,False,130,147,105,127.6
Ярослава Неборачко,False,135,116,129,127.5
Артем Ганниш,False,155,103,115,127.4
Ніна Володимириш,True,116,148,122,127.4
Максим Олениш,True,117,134,134,127.2
Юлія Анатоліїш,False,123,151,109,127.2
Олександр Андріїш,False,138,108,132,127.2
Ольга Анатоліїш,False,104,131,153,126.8
Ярослав Людмилиш,False,137,121,119,126.79999999999998
Анатолій Анниш,False,131,139,108,126.5
Сергій Ярославиш,False,103,146,138,126.4
Ілля Андріїш,False,106,155,125,126.4
Богдан Маріїш,True,115,131,137,126.4
Віктор Олениш,False,163,102,102,126.4
Оксана Маріїш,True,145,114,114,126.39999999999998
Іванна Іваниш,False,147,118,107,126.3
Олена Оксаниш,True,137,122,116,126.2
Ірина Тетяниш,True,103,135,148,126.1
Олег Дмитришенко,True,106,129,150,126.1
Оксана Олександріш,True,120,157,103,126.0
Сергій Ніниш,False,105,180,100,126.0
Ольга Анниш,True,114,108,160,126.0
Оксана Лідіїш,True,131,111,134,125.9
Володимир Неборачко,False,101,112,173,125.9
Іванна Ніниш,True,101,135,150,125.9
Людмила Тетяниш,False,113,115,154,125.9
